cat,value,label,next_stream,stream,strahler,topo,distance,elev_ft,area_10m2,wetland,longitude,latitude
4464,23,,39,23,1,12,18767.607368995,6117.851,1697,,-121.97697124082,43.2742991462019
4465,23,,39,23,1,12,18757.6073686749,6107.208,1702,,-121.97684806226,43.274300765405
4466,23,,39,23,1,12,18747.6073683549,6099.935,1704,,-121.976724883693,43.274302384473
4467,23,,39,23,1,12,18737.6073680349,6085.209,1718,,-121.976601705119,43.274304003406
4468,23,,39,23,1,12,18727.607367715,6069.879,1728,,-121.976478526539,43.274305622204
4469,23,,39,23,1,12,18717.607367395,6061.469,1737,,-121.976355347952,43.2743072408669
4470,23,,39,23,1,12,18707.607367075,6051.684,1738,,-121.976232169359,43.2743088593948
4471,23,,39,23,1,12,18697.6073667549,6042.999,1739,,-121.976108990758,43.2743104777877
4472,23,,39,23,1,12,18687.6073664349,6029.826,1740,,-121.975985812152,43.2743120960455
4473,23,,39,23,1,12,18677.607366115,6015.964,1763,,-121.975862633538,43.2743137141683
4474,23,,39,23,1,12,18667.607365795,6004.672,1768,,-121.975739454918,43.2743153321561
4475,23,,39,23,1,12,18657.607365475,6000.608,1773,,-121.975616276291,43.2743169500088
4476,23,,39,23,1,12,18647.607365155,5994.937,1845,,-121.975493097658,43.2743185677266
4477,23,,39,23,1,12,18637.6073648349,5989.537,1866,,-121.975369919018,43.2743201853093
4478,23,,39,23,1,12,18627.607364515,5987.611,1867,,-121.975246740371,43.2743218027569
4479,23,,39,23,1,12,18617.607364195,5981.965,1880,,-121.975123561718,43.2743234200695
4480,10,,39,10,1,12,18593.4652277987,5978.369,2281,,-121.974754025718,43.2743282711972
4481,14,,72,14,1,9,18156.1859931922,5744.266,3048,,-121.969210978558,43.274400892278
4482,57,,75,57,3,8,17967.4854103028,5625.153,19630,,-121.96428381428,43.2744652147954
4483,19,,86,19,1,9,17438.490444009,5497.84,3334,,-121.960465254708,43.2745149161432
4484,34,,85,34,1,10,16833.2213052946,5242.765,1667,,-121.952089037408,43.2746234839335
4485,79,,85,79,2,10,16820.7948980257,5211.483,4349,,-121.951226778026,43.2746346245833
4486,11,,87,11,1,8,16859.7898486397,5281.356,2606,,-121.94974861834,43.2746537074463
4487,23,,39,23,1,12,18781.7495050712,6131.71,1650,,-121.977092203082,43.2742075225779
4488,10,,39,10,1,12,18607.607363875,5979.723,2278,,-121.974874991425,43.2742366499597
4489,14,,72,14,1,9,18166.1859935122,5750.069,2995,,-121.96920877409,43.2743108878359
4490,57,,75,57,3,8,17991.6275466991,5628.806,19581,,-121.964527975297,43.2743719992664
4491,57,,75,57,3,8,17981.6275463791,5626.793,19625,,-121.964404796253,43.2743736048288
4492,19,,86,19,1,9,17452.6325800853,5512.13,3305,,-121.960586242612,43.2744233102874
4493,34,,85,34,1,10,16843.2213056146,5257.925,1657,,-121.95208685862,43.2745334791551
4494,79,,85,79,2,10,16830.7948983457,5228.158,4348,,-121.951224600531,43.274544619788
4495,11,,87,11,1,8,16869.7898489596,5297.074,2605,,-121.949746443062,43.2745637026222
4496,23,,39,23,1,12,18815.8916417875,6176.185,1311,,-121.97745952131,43.2741126594831
4497,23,,39,23,1,12,18805.8916414675,6163.264,1614,,-121.977336343146,43.2741142792214
4498,23,,39,23,1,12,18795.8916411475,6150.317,1641,,-121.977213164975,43.2741158988247
4499,10,,39,10,1,12,18621.7494999513,5986.9,2270,,-121.974995956763,43.2741450285931
4500,14,,72,14,1,9,18176.1859938322,5767.653,2893,,-121.969206569629,43.2742208833947
4501,57,,75,57,3,8,18005.7696827754,5631.161,19574,,-121.964648956709,43.2742803890378
4502,19,,86,19,1,9,17466.7747161615,5526.546,3294,,-121.960707230147,43.2743317043024
4503,34,,85,34,1,10,16857.3634416908,5283.043,1650,,-121.952207859355,43.2744418823208
4504,79,,85,79,2,10,16840.7948986657,5242.587,4347,,-121.951222423043,43.2744546149937
4505,11,,87,11,1,8,16883.9319850359,5314.241,2604,,-121.949621088144,43.274475287155
4506,23,,39,23,1,12,18890.0337797838,6294.676,996,,-121.978319550148,43.2740113132747
4507,23,,39,23,1,12,18880.0337794638,6275.676,1198,,-121.978196372215,43.2740129339557
4508,23,,39,23,1,12,18870.0337791438,6257.433,1216,,-121.978073194275,43.2740145545017
4509,23,,39,23,1,12,18860.0337788238,6239.642,1217,,-121.977950016329,43.2740161749127
4510,23,,39,23,1,12,18850.0337785038,6221.242,1224,,-121.977826838376,43.2740177951887
4511,23,,39,23,1,12,18840.0337781838,6205.577,1225,,-121.977703660416,43.2740194153296
4512,23,,39,23,1,12,18830.0337778638,6191.845,1265,,-121.97758048245,43.2740210353356
4513,10,,39,10,1,12,18631.7495002712,5987.488,2268,,-121.974993743625,43.2740550242674
4514,14,,72,14,1,9,18190.3281299085,5778.197,2890,,-121.969327543591,43.2741292681307
4515,57,,75,57,3,8,18019.9118188517,5633.822,19565,,-121.964769937752,43.27418877868
4516,19,,86,19,1,9,17476.7747164815,5539.512,3258,,-121.960705038439,43.2742416996947
4517,34,,85,34,1,10,16867.3634420108,5309.622,1643,,-121.952205680395,43.2743518775466
4518,79,,85,79,2,10,16850.7948989857,5257.785,4345,,-121.951220245561,43.2743646102002
4519,11,,87,11,1,8,16898.0741211122,5332.633,2534,,-121.949495733595,43.274386871549
4520,10,,39,10,1,12,18645.8916363475,5992.03,2259,,-121.975114708415,43.2739634027749
4521,14,,72,14,1,9,18200.3281302285,5787.371,2883,,-121.969325338958,43.2740392636938
4522,57,,75,57,3,8,18034.053954928,5636.107,19516,,-121.964890918425,43.274097168193
4523,19,,86,19,1,9,17490.9168525578,5549.721,3005,,-121.960826025426,43.2741500935838
4524,34,,85,34,1,10,16877.3634423309,5329.8,1618,,-121.952203501441,43.2742618727734
4525,79,,85,79,2,10,16860.7948993057,5277.037,4343,,-121.951218068085,43.2742746054078
4526,11,,87,11,1,8,16912.2162571885,5346.951,2533,,-121.949370379416,43.2742984558041
4527,10,,39,10,1,12,18655.8916366675,5996.009,2253,,-121.975112495106,43.2738733984536
4528,14,,72,14,1,9,18210.3281305485,5797.925,2875,,-121.969323134332,43.2739492592579
4529,57,,75,57,3,8,18048.1960910042,5639.391,19508,,-121.965011898728,43.2740055575767
4530,19,,86,19,1,9,17505.0589886341,5562.491,3001,,-121.960947012043,43.2740584873435
4531,34,,85,34,1,10,16887.3634426509,5347.918,1617,,-121.952201322494,43.274171868001
4532,4,,79,4,1,11,16870.7948996257,5294.254,4337,,-121.951215890616,43.2741846006162
4533,13,,79,13,1,11,16874.937035382,5291.175,1965,,-121.951092711602,43.2741861915854
4534,11,,87,11,1,8,16926.3583932648,5363.393,2527,,-121.949245025606,43.2742100399202
4535,10,,39,10,1,12,18670.0337727438,6000.31,2248,,-121.975233459348,43.2737817768352
4536,14,,72,14,1,9,18220.3281308685,5806.004,2857,,-121.969320929712,43.2738592548228
4537,57,,75,57,3,8,18062.3382270805,5642.581,19489,,-121.965132878662,43.2739139468312
4538,19,,86,19,1,9,17515.0589889541,5574.887,2521,,-121.960944819986,43.2739684827434
4539,34,,85,34,1,10,16897.3634429708,5365.087,1616,,-121.952199143554,43.2740818632296
4540,4,,79,4,1,11,16880.7948999457,5310.859,4336,,-121.951213713154,43.2740945958255
4541,13,,79,13,1,11,16889.0791714583,5313.693,1960,,-121.950967355489,43.2740977776242
4542,11,,87,11,1,8,16936.3583935847,5379.934,2496,,-121.9492428511,43.2741200350911
4543,10,,39,10,1,12,18680.0337730638,6005.806,1469,,-121.975231245868,43.2736917725182
4544,14,,72,14,1,9,18234.4702669448,5812.166,2851,,-121.969441902771,43.2737676394396
4545,57,,75,57,3,8,18076.4803631568,5643.415,19486,,-121.965253858226,43.2738223359564
4546,19,,86,19,1,9,17525.0589892741,5586.217,2492,,-121.960942627936,43.2738784781443
4547,34,,85,34,1,10,16907.3634432908,5379.324,1615,,-121.95219696462,43.2739918584591
4548,4,,79,4,1,11,16890.7949002657,5329.991,4335,,-121.951211535698,43.2740045910358
4549,13,,79,13,1,11,16899.0791717783,5331.111,1959,,-121.950965178402,43.2740077728296
4550,11,,87,11,1,8,16950.500529661,5401.082,2489,,-121.949117497851,43.2740316190669
4551,10,,39,10,1,12,18690.0337733838,6015.149,1468,,-121.975229032394,43.2736017682021
4552,14,,72,14,1,9,18248.612403021,5818.049,2843,,-121.96956287546,43.2736760239272
4553,57,,75,57,3,8,18090.6224992331,5646.273,19056,,-121.965128482005,43.2737339377986
4554,19,,86,19,1,9,17539.2011253504,5601.846,2454,,-121.96081725795,43.2737900751756
4555,34,,85,34,1,10,16917.3634436108,5394.328,1214,,-121.952194785693,43.2739018536896
4556,4,,79,4,1,11,16900.7949005857,5348.341,4329,,-121.951209358249,43.273914586247
4557,13,,79,13,1,11,16913.2213078546,5354.611,1952,,-121.95083982285,43.273919358728
4558,11,,87,11,1,8,16960.500529981,5417.945,2484,,-121.949115323542,43.2739416142372
4559,10,,39,10,1,12,18704.1759094601,6025.572,1462,,-121.975349995911,43.2735101464613
4560,14,,72,14,1,9,18262.7545390973,5818.049,2834,,-121.96968384778,43.2735844082855
4561,57,,75,57,3,8,18104.7646353093,5651.716,19051,,-121.965003106153,43.2736455395019
4562,19,,86,19,1,9,17549.2011256703,5614.711,2452,,-121.960815066097,43.2737000705759
4563,34,,85,34,1,10,16931.5055796871,5414.563,1202,,-121.952315784989,43.273810256746
4564,4,,79,4,1,11,16910.7949009057,5372.7,4323,,-121.951207180806,43.2738245814592
4565,13,,79,13,1,11,16923.2213081745,5385.321,1945,,-121.950837645961,43.2738293539329
4566,11,,87,11,1,8,16970.500530301,5447.798,2481,,-121.94911314924,43.2738516094085
4567,10,,39,10,1,12,18714.1759097801,6032.66,1459,,-121.975347782265,43.2734201421494
4568,14,,72,14,1,9,18272.7545394173,5828.501,2820,,-121.969681642633,43.2734944038615
4569,57,,75,57,3,8,18118.9067713856,5654.865,19046,,-121.96487773067,43.2735571410662
4570,19,,86,19,1,9,17559.2011259903,5628.898,2450,,-121.960812874251,43.2736100659771
4571,34,,85,34,1,10,16941.5055800071,5431.038,1173,,-121.95231360589,43.2737202519807
4572,4,,79,4,1,11,16924.937036982,5385.124,4284,,-121.95108182528,43.2737361676294
4573,13,,79,13,1,11,16937.3634442508,5397.013,1944,,-121.950712290969,43.2737409396909
4574,11,,87,11,1,8,16980.500530621,5466.824,2480,,-121.949110974945,43.2737616045807
4575,10,,39,10,1,12,18728.3180458564,6046.934,1453,,-121.975468745235,43.2733285202828
4576,14,,72,14,1,9,18282.7545397373,5828.747,2819,,-121.969679437492,43.2734043994384
4577,57,,75,57,3,8,18133.0489074619,5661.587,18984,,-121.964752355557,43.2734687424915
4578,19,,86,19,1,9,17569.2011263104,5641.048,2448,,-121.960810682411,43.2735200613792
4579,34,,85,34,1,10,16951.5055803271,5446.389,1172,,-121.952311426798,43.2736302472164
4580,4,,79,4,1,11,16934.937037302,5403.964,4267,,-121.951079648035,43.273646162841
4581,13,,79,13,1,11,16947.3634445708,5413.22,1941,,-121.950710114279,43.2736509348953
4582,11,,87,11,1,8,16990.500530941,5477.945,2476,,-121.949108800656,43.2736715997539
4583,10,,39,10,1,12,18742.4601819326,6065.035,1158,,-121.975589707834,43.2732368982869
4584,14,,72,14,1,9,18296.8966758136,5834.006,2804,,-121.969800409086,43.2733127836742
4585,57,,75,57,3,8,18143.0489077819,5665.336,18981,,-121.964750157813,43.2733787379721
4586,19,,86,19,1,9,17583.3432623866,5670.018,2440,,-121.960685313369,43.2734316582671
4587,34,,85,34,1,10,16961.5055806471,5463.626,1171,,-121.952309247712,43.2735402424529
4588,4,,79,4,1,11,16944.937037622,5427.396,4266,,-121.951077470796,43.2735561580535
4589,13,,79,13,1,11,16957.3634448908,5436.091,1940,,-121.950707937594,43.2735609301006
4590,11,,87,11,1,8,17000.500531261,5489.501,2465,,-121.949106626373,43.273581594928
4591,10,,39,10,1,12,18756.6023180089,6088.56,1154,,-121.975710670065,43.2731452761618
4592,14,,72,14,1,9,18306.8966761336,5836.65,2771,,-121.969798203774,43.2732227792554
4593,57,,75,57,3,8,18153.0489081019,5668.579,18976,,-121.964747960075,43.2732887334536
4594,19,,86,19,1,9,17593.3432627066,5684.399,2439,,-121.960683121727,43.2733416536687
4595,34,,85,34,1,10,16971.5055809671,5475.884,1170,,-121.952307068633,43.2734502376904
4596,4,,79,4,1,11,16954.937037942,5450.827,4265,,-121.951075293565,43.273466153267
4597,13,,79,13,1,11,16967.3634452108,5455.477,1938,,-121.950705760917,43.2734709253068
4598,11,,87,11,1,8,17010.500531581,5501.122,2464,,-121.949104452097,43.273491590103
4599,10,,39,10,1,12,18766.6023183289,6105.652,1152,,-121.975708455892,43.273055271861
4600,14,,72,14,1,9,18321.0388122099,5836.65,2765,,-121.96991917482,43.2731311633654
4601,57,,75,57,3,8,18167.1910441782,5675.072,18972,,-121.964622585714,43.273200334737
4602,19,,86,19,1,9,17603.3432630266,5693.125,2436,,-121.960680930092,43.2732516490712
4603,34,,85,34,1,10,16985.6477170434,5494.965,1157,,-121.952428066846,43.273358640631
4604,4,,79,4,1,11,16964.937038262,5466.229,4264,,-121.951073116339,43.2733761484813
4605,13,,79,13,1,11,16977.3634455308,5467.546,1931,,-121.950703584246,43.273380920514
4606,11,,87,11,1,8,17024.6426676573,5515.436,2458,,-121.948979100365,43.273403173931
4607,10,,39,10,1,12,18780.7444544052,6129.25,1149,,-121.975829417574,43.2729636496101
4608,14,,72,14,1,9,18331.0388125299,5840.886,2761,,-121.969916969336,43.2730411589509
4609,57,,75,57,3,8,18181.3331802544,5681.566,18943,,-121.964497211723,43.2731119358815
4610,19,,86,19,1,9,17613.3432633466,5707.424,2422,,-121.960678738464,43.2731616444746
4611,34,,85,34,1,10,16995.6477173634,5505.747,838,,-121.952425887595,43.2732686358727
4612,4,,79,4,1,11,16974.937038582,5483.832,4263,,-121.951070939121,43.2732861436966
4613,13,,79,13,1,11,16987.3634458508,5485.286,1913,,-121.950701407581,43.2732909157221
4614,11,,87,11,1,8,17034.6426679773,5529.399,2453,,-121.948976926287,43.2733131691055
4615,10,,39,10,1,12,18790.7444547252,6144.371,1148,,-121.97582720323,43.2728736453136
4616,14,,72,14,1,9,18345.1809486062,5840.886,2757,,-121.970037939835,43.272949542935
4617,57,,75,57,3,8,18195.4753163307,5691.925,18933,,-121.964371838101,43.273023536887
4618,19,,86,19,1,9,17623.3432636666,5726.334,2405,,-121.960676546842,43.2730716398789
4619,34,,85,34,1,10,17005.6477176834,5517.284,837,,-121.952423708351,43.2731786311154
4620,4,,79,4,1,11,16984.937038902,5498.63,4262,,-121.951068761908,43.2731961389129
4621,13,,79,13,1,11,16997.3634461708,5497.477,1881,,-121.950699230923,43.2732009109311
4622,11,,87,11,1,8,17044.6426682973,5544.402,2452,,-121.948974752215,43.2732231642809
4623,10,,39,10,1,12,18804.8865908015,6168.796,1145,,-121.975948164365,43.2727820229368
4624,14,,72,14,1,9,18355.1809489262,5840.886,2058,,-121.97003573418,43.2728595385248
4625,57,,75,57,3,8,18205.4753166507,5700.54,18861,,-121.964369640943,43.2729335323649
4626,19,,86,19,1,9,17637.4853997429,5753.305,2398,,-121.960551178934,43.2729832366219
4627,34,,85,34,1,10,17015.6477180034,5529.291,836,,-121.952421529113,43.273088626359
4628,4,,79,4,1,11,16994.937039222,5513.145,4261,,-121.951066584703,43.27310613413
4629,13,,79,13,1,11,17007.3634464908,5508.75,1871,,-121.950697054272,43.2731109061411
4630,11,,87,11,1,8,17058.7848043736,5551.756,2444,,-121.948849401236,43.273134747967
4631,10,,39,10,1,12,18819.0287268778,6191.625,1144,,-121.976069125131,43.2726904004308
4632,14,,72,14,1,9,18369.3230850024,5840.886,1955,,-121.970156704131,43.272767922383
4633,57,,75,57,3,8,18215.4753169707,5711.093,18852,,-121.964367443792,43.2728435278438
4634,19,,86,19,1,9,17647.4854000629,5768.334,2395,,-121.96054898751,43.2728932320257
4635,34,,85,34,1,10,17029.7898540797,5545.767,681,,-121.952542526422,43.2729970291802
4636,4,,79,4,1,11,17004.937039542,5527.003,4259,,-121.951064407503,43.2730161293481
4637,13,,79,13,1,11,17017.3634468108,5521.192,1870,,-121.950694877627,43.2730209013519
4638,11,,87,11,1,8,17068.7848046936,5564.811,2436,,-121.948847227362,43.2730447431419
4639,10,,39,10,1,12,18829.0287271978,6211.177,1139,,-121.976066910437,43.2726003961421
4640,14,,72,14,1,9,18383.4652210787,5840.886,1950,,-121.970277673713,43.272676306112
4641,57,,75,57,3,8,18225.4753172907,5724.183,18846,,-121.964365246648,43.2727535233237
4642,19,,86,19,1,9,17657.4854003829,5783.882,2391,,-121.960546796093,43.2728032274304
4643,34,,85,34,1,10,17039.7898543997,5562.648,680,,-121.952540347013,43.2729070244281
4644,4,,79,4,1,11,17014.937039862,5540.813,4256,,-121.951062230311,43.2729261245671
4645,13,,79,13,1,11,17027.3634471308,5533.796,1867,,-121.950692700988,43.2729308965637
4646,11,,87,11,1,8,17078.7848050136,5576.43,2433,,-121.948845053494,43.2729547383177
4647,10,,39,10,1,12,18843.170863274,6234.177,1138,,-121.976187870655,43.2725087735102
4648,14,,72,14,1,9,18393.4652213987,5841.81,1940,,-121.970275467708,43.2725863017094
4649,57,,75,57,3,8,18239.617453367,5733.253,18840,,-121.96423987397,43.2726651241857
4650,19,,86,19,1,9,17667.4854007029,5801.958,2389,,-121.960544604682,43.2727132228361
4651,34,,85,34,1,10,17049.7898547197,5576.808,679,,-121.95253816761,43.2728170196769
4652,4,,79,4,1,11,17029.0791759383,5554.409,4215,,-121.951183229368,43.2728345288539
4653,13,,79,13,1,11,17037.3634474508,5552.04,1864,,-121.950690524356,43.2728408917765
4654,11,,87,11,1,8,17088.7848053336,5586.817,2431,,-121.948842879634,43.2728647334944
4655,10,,39,10,1,12,18857.3129993503,6254.525,1137,,-121.976308830504,43.2724171507492
4656,14,,72,14,1,9,18403.4652217187,5841.81,1914,,-121.97027326171,43.2724962973078
4657,57,,75,57,3,8,18249.617453687,5733.33,18839,,-121.964237677023,43.272575119665
4658,19,,86,19,1,9,17681.6275367792,5824.92,2383,,-121.960419237717,43.2726248194356
4659,34,,85,34,1,10,17059.7898550396,5591.239,678,,-121.952535988213,43.2727270149267
4660,4,,79,4,1,11,17043.2213120146,5572.349,4205,,-121.951304228055,43.2727429330114
4661,13,,79,13,1,11,17047.3634477708,5568.993,1861,,-121.950688347731,43.2727508869901
4662,11,,87,11,1,8,17098.7848056536,5597.469,2428,,-121.948840705779,43.272774728672
4663,10,,39,10,1,12,18871.4551354266,6272.838,1021,,-121.976429789983,43.272325527859
4664,14,,72,14,1,9,18413.4652220387,5842.118,1848,,-121.970271055718,43.2724062929071
4665,57,,75,57,3,8,18259.617454007,5737.409,18832,,-121.964235480084,43.2724851151452
4666,19,,86,19,1,9,17691.6275370992,5841.198,2377,,-121.960417046504,43.2725348148407
4667,34,,85,34,1,10,17069.7898553597,5609.11,677,,-121.952533808824,43.2726370101773
4668,4,,79,4,1,11,17057.3634480909,5590.854,4183,,-121.951425226373,43.2726513370396
4669,13,,79,13,1,11,17057.3634480908,5582.744,1859,,-121.950686171112,43.2726608822048
4670,11,,87,11,1,8,17112.9269417299,5608.231,2425,,-121.948715355934,43.2726863122134
4671,10,,39,10,1,12,18885.5972715029,6294.569,1020,,-121.976550749093,43.2722339048395
4672,14,,72,14,1,9,18423.4652223587,5844.568,1824,,-121.970268849733,43.2723162885073
4673,57,,75,57,3,8,18269.617454327,5741.047,18826,,-121.964233283151,43.2723951106263
4674,19,,86,19,1,9,17701.6275374192,5853.616,2376,,-121.960414855298,43.2724448102468
4675,34,,85,34,1,10,17079.7898556797,5628.917,676,,-121.95253162944,43.2725470054289
4676,4,,79,4,1,11,17071.5055841671,5609.144,4155,,-121.951546224322,43.2725597409385
4677,13,,79,13,1,11,17071.5055841671,5601.534,1843,,-121.950560818785,43.2725724678061
4678,11,,87,11,1,8,17122.9269420499,5615.511,2420,,-121.948713182277,43.2725963073905
4679,10,,39,10,1,12,18899.7394075792,6323.815,949,,-121.976671707833,43.2721422816909
4680,14,,72,14,1,9,18437.607358435,5845.073,1819,,-121.97014346927,43.2722278959614
4681,57,,75,57,3,8,18279.617454647,5746.112,18794,,-121.964231086224,43.2723051061083
4682,19,,86,19,1,9,17711.6275377392,5865.46,2372,,-121.960412664098,43.2723548056537
4683,34,,85,34,1,10,17089.7898559997,5647.965,674,,-121.952529450063,43.2724570006815
4684,4,,79,4,1,11,17085.6477202434,5631.744,4127,,-121.951667221901,43.2724681447081
4685,13,,79,13,1,11,17081.5055844871,5612.688,1839,,-121.950558642364,43.2724824630202
4686,11,,87,11,1,8,17132.9269423699,5627.32,2143,,-121.948711008627,43.2725063025686
4687,10,,39,10,1,12,18913.8815436554,6352.872,948,,-121.976792666204,43.272050658413
4688,14,,72,14,1,9,18447.607358755,5853.677,1723,,-121.970141263483,43.272137891561
4689,57,,75,57,3,8,18293.7595907233,5746.112,18789,,-121.964352063921,43.2722134962222
4690,19,,86,19,1,9,17721.6275380592,5882.44,2370,,-121.960410472905,43.2722648010616
